Title;S3 Video URL;S3 Match File;S3 Match Score;Image de couverture;Muscle cible;Position de depart;Mouvement;Thème;serie;Contre-indication
Traction verticale jambes tendues + prise large (niveau avancé);https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/dos/52.+Traction+horizontale+TRX+jambes+tendues+niveau+avanc%CC%A7e%CC%81.mp4;groupes-musculaires/dos/52. Traction horizontale TRX jambes tendues niveau avançé.mp4;0.7544;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/52.+Traction+horizontale+TRX+jambes+tendues+niveau+avanc%CC%A7e%CC%81-thumb.jpg";Grand dorsal, biceps.;"Jambes tendues et les pieds croisés.

Prise de main plus large que les épaules et les bras tendus.

Courbe lombaire neutre.";"Soulever son poids de corps en fléchissant les coudes et amener le visage près de la barre.

Maintenir la stabilité du bassin.

Revenir lentement sans bloquer les coudes.

Tenir les abdominaux.";Traction;3X15 répétitions;épaule
DV militaire position de fente + barre;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/programmes-predefinis/pectoraux/2.+DV+position+de+fente+%2B+e%CC%81latique+.mp4;programmes-predefinis/pectoraux/2. DV position de fente + élatique .mp4;0.7077;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/2.+DV+position+de+fente+%2B+e%CC%81latique+-thumb.jpg";épaules, biceps, abdominaux.;"En appui sur la jambe avant, le genou légèrement fléchit. L’autre jambe est en arrière.

Les coudes fléchis et la barre au niveau des clavicules.

Mains largeur des épaules, les poignets dirigés vers l’extérieur.";"Monter la barre vers l’avant et au- dessus de la tête.

Revenir lentement en fléchissant les coudes, en position de départ.

Tenir les abdominaux.";Développé militaire;3x12 répétitions;problème d’épaule
Planche à genoux sol;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/abdos/45.1+Gainage+planche+a%CC%80+genoux+au+sol+F++x.mp4;groupes-musculaires/abdos/45.1 Gainage planche à genoux au sol F  x.mp4;0.7018;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/45.1+Gainage+planche+a%CC%80+genoux+au+sol+F++x-thumb.jpg";Transverse, épaule.;"Couché sur le dos.

Courbe lombaire neutre.

Main derrière la tête.

Genoux à 90°";"Relever le buste, en gardant l’espace d’un point entre le menton et le corps.

Expirez en faisant le mouvement.

Revenir sans poser la tête au sol.";Gainage;2x 30 à 60 secondes;aucune
Bucheron un genou sur le bosu + 1 main step + pied décollé;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/dos/46.+Bucheron+un+genou+bosu+%2B+main+step+et+halte%CC%80re.mp4;groupes-musculaires/dos/46. Bucheron un genou bosu + main step et haltère.mp4;0.7629;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/46.+Bucheron+un+genou+bosu+%2B+main+step+et+halte%CC%80re-thumb.jpg";Grand dorsal, biceps, transverse.;"Un genou en appui sur le bosu et une main en appui sur le step.

L’autre jambe est tendue et le pied décollé

Dos incliné et parallèle au sol.

Bras tendu et dirigé vers le sol.

Courbe du dos neutre.

Tête dans le prolongement de la colonne vertébrale.";"Tirer le coude vers le haut et amener l’haltère vers la poitrine.

Revenir lentement sans bloquer les coudes.

Tenir les abdominaux.";Bucheron;3X15 répétitions;aucune
Pistol + main TRX;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/fessiers-jambes/31.+Pistol+mains+TRX.mp4;groupes-musculaires/fessiers-jambes/31. Pistol mains TRX.mp4;0.9677;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/31.+Pistol+mains+TRX-thumb.jpg";Fessier, cuisse, ischio, mollet.;"Transférer le poids du corps sur la jambe d’appui.

Descendre en poussant le fessier vers l’arrière.

Amener l’arrière cuisse de la jambe d’appui parallèlement au sol, ou plus.

Remonter sans bloquer le genou.

Inspirer sur la descente et tenir les abdominaux.";"Transférer le poids du corps sur la jambe d’appui.

Descendre en poussant le fessier vers l’arrière.

Amener l’arrière cuisse de la jambe d’appui parallèlement au sol, ou plus.

Remonter sans bloquer le genou.

Inspirer sur la descente et tenir les abdominaux.";Fente;3x15 répétitions;genoux
9.5 - Oiseau position de fente + haltère;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/dos/58.+Oiseau+position+de+fente.mp4;groupes-musculaires/dos/58. Oiseau position de fente.mp4;0.8;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/58.+Oiseau+position+de+fente-thumb.jpg";Haut du dos, épaules;"Genoux et cheville de la jambe avant alignés.

Le genou de la jambe arrière est fléchi.

Le dos penché en avant à partir des hanches.

La courbe lombaire neutre.

La tête dans le prolongement de la colonne.

Les coudes fléchis sur le côté.";"Soulever les haltères sur le côté en gardant les coudes fléchis.

Serrer les omoplates.

Revenir lentement sans bloquer les coudes.

Tenir les abdominaux.";;3x 30 secondes;épaule
Biceps alterné à genoux sur le ballon;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/biceps/10.+Biceps+altene%CC%81+a%CC%80+genoux+sur+le+ballon+%2B+halte%CC%80re.mp4;groupes-musculaires/biceps/10. Biceps altené à genoux sur le ballon + haltère.mp4;0.8889;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/10.+Biceps+altene%CC%81+a%CC%80+genoux+sur+le+ballon+%2B+halte%CC%80re-thumb.jpg";Biceps, épaules, abdominaux.;"Les genoux en appui sur l’extérieur du ballon.

Les bras légèrement tendus devant le corps et les coudes souples.

La courbe du dos neutre.";"Fléchir un coude et amener l’haltères près du bras.

Puis tendre le bras, sans bloquer le coude, pour revenir en position de départ.

Repartir avec l’autre bras.

Tenir les abdominaux.";Biceps;3x 12 répétitions;épicondylite (coude)
Fente pied arrière banc + pied avant bosu + barre;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/fessiers-jambes/20.+Fente+pied+arrie%CC%80re+TRX++%2B+pied+avant+bosu+F.mp4;groupes-musculaires/fessiers-jambes/20. Fente pied arrière TRX  + pied avant bosu F.mp4;0.8471;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/20.+Fente+pied+arrie%CC%80re+TRX++%2B+pied+avant+bosu+F-thumb.jpg";Fessier, cuisse, ischio, mollet.;"Pied avant au centre du bosu et pied arrière sur le banc.

Aligner le genou de la jambe avant sous la cheville.

Le genou de la jambe arrière est fléchit et la jambe relâchée.

Positionner la barre sur le haut du dos et non pas sur la nuque.";"Transférer le poids du corps sur la jambe avant.

Descendre en poussant légèrement le fessier vers l’arrière.

Amener l’arrière cuisse de la jambe avant parallèlement au sol au maximun.

Remonter sans bloquer le genou et en maintenant l’axe genou-cheville.

Inspirer sur la descente et tenir les abdominaux.";Fente;3x15 répétitions;genoux
8.6 - Adduction des omoplates contre le mur;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/dos/61.+Adduction+des+omoplates+contre+mur.mp4;groupes-musculaires/dos/61. Adduction des omoplates contre mur.mp4;0.9067;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/61.+Adduction+des+omoplates+contre+mur-thumb.jpg";Haut du dos;"Debout, le haut du dos contre le mur.

Les coudes sous l’articulations de l’épaule et contre le mur.

Avancer les pieds à 50 cm du mur.";"En poussant les coudes dans le mur, décoller le haut du dos du mur. Inspirer.

Revenir doucement, le haut du dos contre le mur.";;2x 10 à 12 répétitions;épaule
Squat bosu + biceps curl;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/fessiers-jambes/50.+Squat+bosu+%2B+biceps.mp4;groupes-musculaires/fessiers-jambes/50. Squat bosu + biceps.mp4;0.8718;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/50.+Squat+bosu+%2B+biceps-thumb.jpg";Fessier, cuisse, ischio, mollet.;"Debout, pieds parallèles largeur des épaules.

Bras tendu le long du corps.

Haltère aux mains.";"Descendre en poussant le fessier légèrement vers l’arrière et fléchir les genoux.

Les genoux peuvent avancer jusqu’à la pointe des pieds.

Amener les arrières cuisses parallèlement au sol.

Remonter sans bloquer les genoux et fléchir les deux coudes.

Inspirer sur la descente et tenir les abdominaux.";Squat;3x15 répétitions;genoux, épicondylite
8.7 - Coiffe des rotateur assis sur le ballon + élastique;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/triceps/17.+Triceps+en+appui+sur+le+ballon+%2B+e%CC%81lastique.mp4;groupes-musculaires/triceps/17. Triceps en appui sur le ballon + élastique.mp4;0.6882;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/17.+Triceps+en+appui+sur+le+ballon+%2B+e%CC%81lastique-thumb.jpg";épaules, abdominaux.;"Assis sur le ballon avec la courbe lombaire neutre.

Les coudes fléchis près de la taille et dirigés vers le plafond

L’élastique dans les mains.";"Tirer l’élastique sur le côté en gardant l’espace d’une serviette entre le coude et le corps.

Revenir lentement en maintenant les coudes près de la taille en position de départ.

Tenir les abdominaux.";;2x 12 répétitions;Aucune
Traction horizontale jambe tendues + prise serrée;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/dos/52.+Traction+horizontale+TRX+jambes+tendues+niveau+avanc%CC%A7e%CC%81.mp4;groupes-musculaires/dos/52. Traction horizontale TRX jambes tendues niveau avançé.mp4;0.78;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/52.+Traction+horizontale+TRX+jambes+tendues+niveau+avanc%CC%A7e%CC%81-thumb.jpg";Grand dorsal, biceps.;"Jambes tendues en appui sur les pieds.

Prise de la barre largeur des épaules et les bras tendus.

Le corps à peu d’inclinaison.

Courbe lombaire neutre.";"Soulever son poids de corps en fléchissant les coudes et amener le haut de la poitrine sur la barre.

Les coude longes le corps lors du mouvement.

Maintenir la stabilité du bassin.

Revenir lentement sans bloquer les coudes.

Tenir les abdominaux.";Traction;3X12 répétitions;instabilité d’épaule-épicondylite
Coiffe des rotateur assis sur le ballon + élastique;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/triceps/17.+Triceps+en+appui+sur+le+ballon+%2B+e%CC%81lastique.mp4;groupes-musculaires/triceps/17. Triceps en appui sur le ballon + élastique.mp4;0.7191;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/17.+Triceps+en+appui+sur+le+ballon+%2B+e%CC%81lastique-thumb.jpg";épaules, abdominaux.;"Assis sur le ballon avec la courbe lombaire neutre.

Les coudes fléchis près de la taille et dirigés vers le plafond

L’élastique dans les mains.";"Tirer l’élastique sur le côté en gardant l’espace d’une serviette entre le coude et le corps.

Revenirlentement en maintenant les coudes près de la taille en position de départ.

Tenir lesabdominaux.";Rotation externe et interne;3x12 répétitions;aucune
3.5 - Tirage poitrine à genoux + 2 sangles ou élastique;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/dos/4.+tirage+poitrine+a%CC%80+genoux+%2B+2+bras+et+e%CC%81lasique.mp4;groupes-musculaires/dos/4. tirage poitrine à genoux + 2 bras et élasique.mp4;0.8298;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/4.+tirage+poitrine+a%CC%80+genoux+%2B+2+bras+et+e%CC%81lasique-thumb.jpg";Grand dorsal, biceps.;"À genoux au sol

Bras tendus vers l’avant.";"Tirer les coudes vers l’arrière et resserrer les omoplates.

Les mains viennent vers les épaules.

Revenir lentement sans bloquer les coudes.

Tenir les abdominaux.";;3x 15 à 20 répétitions;Aucune
Abduction des hanches incliné;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/programmes-predefinis/machine/12.+Fessier+abduction+de+hanche+incline%CC%81.mp4;programmes-predefinis/machine/12. Fessier abduction de hanche incliné.mp4;0.8438;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/12.+Fessier+abduction+de+hanche+incline%CC%81-thumb.jpg";abducteur, TFL, moyen fessier;"Assis avec le dos incliné vers l’avant.

Les genoux contre les coussinets intérieurs.

Les pieds placer sur la première barre des plateaux.";"Ouvrir le plus possible les hanches sans bouger le bassin.

Revenir lentement en position de départ.";Abduction et adduction;3x 12 répétitions;aucune
Gainage planche avant-bras sur roller + relevé de jambe.;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/abdos/54.+Gainage+planche+avant+bras+roller+%2B+releve%CC%81+de+jambe+F.mp4;groupes-musculaires/abdos/54. Gainage planche avant bras roller + relevé de jambe F.mp4;0.9143;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/54.+Gainage+planche+avant+bras+roller+%2B+releve%CC%81+de+jambe+F-thumb.jpg";Transverse, épaule.;"Coude et épaule alignés en appuie sur le bosu.

Tête dans le prolongement de la colonne.

Courbe lombaire neutre.";"Maintenir la position en contractant un peu les abdominaux.

Relevé la jambe lentement l’une après l’autre. (Bien tendre la jambe)

Maintenir le bassin statique et à la même hauteur durant l’exercice.

Inspirer avec le nez et expirer avec la bouche.";Gainage;2x 12 répétitions;problème cardio vasculaire, dos
Rowing position de squat + barre;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/dos/38.+Rowing+position+de+squat+%2B+barre+mains+serre%CC%81.mp4;groupes-musculaires/dos/38. Rowing position de squat + barre mains serré.mp4;0.8333;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/38.+Rowing+position+de+squat+%2B+barre+mains+serre%CC%81-thumb.jpg";Grand dorsal, biceps.;"Debout, les genoux fléchis. Dos incliné vers l’avant.

Bras tendus. Mains à la barre, largeur des hanches.

Poignet dirigé soit vers le haut, soit vers le bas.

Courbe lombaire neutre.";"Tirer la barre vers le nombril.

Revenir lentement sans bloquer les coudes.

Tenir les abdominaux.";Rowing;3X12 répétitions;douleur lombaire et épicondylite
Crunch pike avec ballon;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/abdos/11.+Crunch+Pike+au+sol+avec+ballon+F++x.mp4;groupes-musculaires/abdos/11. Crunch Pike au sol avec ballon F  x.mp4;0.807;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/11.+Crunch+Pike+au+sol+avec+ballon+F++x-thumb.jpg";Droit de l’abdomen et adducteurs.;"Fessier et haut du dos sur le ballon.

Main derrière la tête.

Genoux fléchis et pieds au sol.";"Relever le buste, en gardant l’espace d’un point entre le menton et le corps.

Redescendre en posant le haut du dos sur le ballon.

Expirez en faisant le mouvement.";Crunch;3x 12 à 15 répétitions;douleur lombaire
Oiseau couché ballon + haltère;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/programmes-predefinis/pectoraux/11.+DV+couche%CC%81+ballon+%2B+halte%CC%80re.mp4;programmes-predefinis/pectoraux/11. DV couché ballon + haltère.mp4;0.8462;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/11.+DV+couche%CC%81+ballon+%2B+halte%CC%80re-thumb.jpg";Haut du dos, épaules.;"Le haut de la poitrine et le bassin sur le ballon.

La tête dans le prolongement de la colonne.

Les coudes fléchis sur le côté.";"Soulever les haltères sur le côté en gardant les coudes fléchis et serrer les omoplates.

Revenir lentement en position de départ.

Tenir les abdominaux.";;3X15 répétitions;épaule
;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/biceps/6.+Biceps+a%CC%80+genoux+en+appui+sur+le+ballon+%2B+halte%CC%80re.mp4;groupes-musculaires/biceps/6. Biceps à genoux en appui sur le ballon + haltère.mp4;0;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/6.+Biceps+a%CC%80+genoux+en+appui+sur+le+ballon+%2B+halte%CC%80re-thumb.jpg";;;;;;
8.8 - Position de l’enfant stretching;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/streching/17.+Dos+position+de+l'enfant.mp4;groupes-musculaires/streching/17. Dos position de l'enfant.mp4;0.7119;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/17.+Dos+position+de+l'enfant-thumb.jpg";Dos;"S’accroupir au sol avec les bras le long du corps.

Le front touche le sol";"Maintenir le dos rond.

Gonfler le ventre à chaque inspiration et vider l’air des poumons à chaque expiration sans forcer.

Maintenir 1 minute et plus.";;2x 60 secondes;genoux
Ischios leg curl + pieds TRX;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/fessiers-jambes/71.+Ischios+leg+curl+pieds+TRX.mp4;groupes-musculaires/fessiers-jambes/71. Ischios leg curl pieds TRX.mp4;1;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/71.+Ischios+leg+curl+pieds+TRX-thumb.jpg";Ischio, dos.;"Couché au sol avec les deux pieds dans les sangles du TRX.

Soulever les hanches et aligner si possible les épaules, le bassin et les genoux.

Abdominaux contractés.";"Fléchir les genoux et amener les pieds vers le fessier.

Revenir en position de départ sans tendre les jambes.

Expirer lors de la flexion.";Ischio;3x15 répétitions;aucune
Butterfly couché banc + relevé de bassin + haltère;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/programmes-predefinis/pectoraux/17.+Butterfly+couche%CC%81+banc+%2B+releve%CC%81+de+bassin+%2B+halte%CC%80re.mp4;programmes-predefinis/pectoraux/17. Butterfly couché banc + relevé de bassin + haltère.mp4;1;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/17.+Butterfly+couche%CC%81+banc+%2B+releve%CC%81+de+bassin+%2B+halte%CC%80re-thumb.jpg";Pectoraux, triceps, chaines postérieures.;La courbe lombaire neutre.;"Descendre bras tendus sur le côté, à hauteur des épaules

Remonter les bras tendus sans bloquer les coudes à hauteur du haut de la poitrine.

Tenir les abdominaux.";Butterfly;3x12 répétitions;épaule
Traction horizontale jambe tendues + prise serré (niveau avancé);https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/dos/48.+Traction+horizontale+prise+serre%CC%81++niveau+avanc%CC%A7e%CC%81.mp4;groupes-musculaires/dos/48. Traction horizontale prise serré  niveau avançé.mp4;0.8519;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/48.+Traction+horizontale+prise+serre%CC%81++niveau+avanc%CC%A7e%CC%81-thumb.jpg";Grand dorsal, biceps.;"Jambes tendues en appui sur les pieds.

Prise de la barre largeur des épaules et les bras tendus.

Le corps à peu d’inclinaison.

Courbe lombaire neutre.";"Soulever son poids de corps en fléchissant les coudes et amener le haut de la poitrine sur la

barre.

Les coude longes le corps lors du mouvement.

Maintenir la stabilité du bassin.

Revenir lentement sans bloquer les coudes.

Tenir les abdominaux.";Traction;3X15 répétitions;épaule
;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/biceps/6.+Biceps+a%CC%80+genoux+en+appui+sur+le+ballon+%2B+halte%CC%80re.mp4;groupes-musculaires/biceps/6. Biceps à genoux en appui sur le ballon + haltère.mp4;0;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/6.+Biceps+a%CC%80+genoux+en+appui+sur+le+ballon+%2B+halte%CC%80re-thumb.jpg";;;;;;
Mountain climber niveau 2;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/cardio/5.+Mountain+climber+niveau+2.mp4;groupes-musculaires/cardio/5. Mountain climber niveau 2.mp4;1;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/5.+Mountain+climber+niveau+2-thumb.jpg";Abdominaux, épaule.;"En position de planche, les poignets sous les épaules, pieds largeur des hanches.

Courbe lombaire neutre. La tête dans le prolongement de la colonne.";"Avancer le genou droit en le fléchissant et en l’alignant avec la hanche puis revenir jambe.

tendue en position de départ sans bouger le bassin.

Répéter avec l’autre jambe.";;3x30 secondes;aucune
;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/biceps/6.+Biceps+a%CC%80+genoux+en+appui+sur+le+ballon+%2B+halte%CC%80re.mp4;groupes-musculaires/biceps/6. Biceps à genoux en appui sur le ballon + haltère.mp4;0;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/6.+Biceps+a%CC%80+genoux+en+appui+sur+le+ballon+%2B+halte%CC%80re-thumb.jpg";;;;;;
;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/biceps/6.+Biceps+a%CC%80+genoux+en+appui+sur+le+ballon+%2B+halte%CC%80re.mp4;groupes-musculaires/biceps/6. Biceps à genoux en appui sur le ballon + haltère.mp4;0;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/6.+Biceps+a%CC%80+genoux+en+appui+sur+le+ballon+%2B+halte%CC%80re-thumb.jpg";;;;;;
Gainage oblique sur les pieds;https://only-you-coaching.s3.eu-north-1.amazonaws.com/Video/groupes-musculaires/abdos/26.Gainge+oblique+au+sol+sur+les+pieds+au+H++x.mp4;groupes-musculaires/abdos/26.Gainge oblique au sol sur les pieds au H  x.mp4;0.7887;"https://only-you-coaching.s3.eu-north-1.amazonaws.com/thumbnails/26.Gainge+oblique+au+sol+sur+les+pieds+au+H++x-thumb.jpg";Obliques et épaules.;"Couché sur le dos.

Courbe lombaire neutre.

Main le long du corps.

Jambes tendues.";"Décoller le fessier, en gardant les jambes tendues.

Expirez en faisant le mouvement.

Revenir en posant lentement le fessier au sol et en maintenant les jambes tendues.";Gainage;2x 30 à 60 secondes;problème cardiaque et instabilité d’épaule
